fulfillment_event_id,order_id,customer_id,source_customer_id,event_date,event_type,severity,root_cause,resolution_status
FUL003691,O034546,C001307,53,2024-11-24,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL003692,O034549,C001477,1882,2024-11-24,carrier_delay,High,Carrier route delay,Open
FUL003693,O003455,C001746,8607,2023-08-28,carrier_delay,High,Carrier route delay,Open
FUL003694,O034557,C001650,5585,2024-11-24,carrier_delay,High,Carrier route delay,Open
FUL003695,O034558,C000907,1024,2024-11-24,carrier_delay,High,Carrier route delay,Open
FUL003696,O034574,C000409,1868,2024-11-24,carrier_delay,High,Carrier route delay,Open
FUL003697,O034604,C001654,8506,2024-11-25,carrier_delay,High,Carrier route delay,Open
FUL003698,O034609,C001558,5749,2024-11-25,carrier_delay,High,Carrier route delay,Open
FUL003699,O034614,C001921,1807,2024-11-25,carrier_delay,High,Carrier route delay,Open
FUL003700,O034615,C000014,664,2024-11-25,carrier_delay,High,Carrier route delay,Open
FUL003701,O034625,C001188,11116,2024-11-25,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL003702,O034628,C000179,6143,2024-11-25,carrier_delay,High,Carrier route delay,Open
FUL003703,O034629,C000172,7139,2024-11-25,carrier_delay,High,Carrier route delay,Open
FUL003704,O003464,C000661,12019,2023-08-28,carrier_delay,High,Carrier route delay,Open
FUL003705,O034651,C000281,1285,2024-11-25,carrier_delay,High,Carrier route delay,Open
FUL003706,O034652,C001935,11997,2024-11-25,carrier_delay,High,Carrier route delay,Open
FUL003707,O034678,C000046,1492,2024-11-26,carrier_delay,High,Carrier route delay,Open
FUL003708,O000347,C000932,11662,2023-07-14,carrier_delay,High,Carrier route delay,Open
FUL003709,O003470,C001694,6187,2023-08-28,carrier_delay,High,Carrier route delay,Open
FUL003710,O034700,C000898,6236,2024-11-26,carrier_delay,High,Carrier route delay,Open
FUL003711,O034709,C001445,3477,2024-11-26,carrier_delay,High,Carrier route delay,Open
FUL003712,O034715,C001717,11836,2024-11-26,carrier_delay,High,Carrier route delay,Open
FUL003713,O003472,C001454,11352,2023-08-28,carrier_delay,High,Carrier route delay,Open
FUL003714,O034720,C001295,3925,2024-11-26,carrier_delay,High,Carrier route delay,Open
FUL003715,O034725,C000313,4454,2024-11-26,carrier_delay,High,Carrier route delay,Open
FUL003716,O034729,C001308,10142,2024-11-26,carrier_delay,High,Carrier route delay,Open
FUL003717,O034739,C000800,12210,2024-11-27,carrier_delay,High,Carrier route delay,Open
FUL003718,O034740,C000819,9003,2024-11-27,carrier_delay,High,Carrier route delay,Open
FUL003719,O034744,C000800,12210,2024-11-27,carrier_delay,High,Carrier route delay,Open
FUL003720,O034753,C000101,12226,2024-11-27,carrier_delay,High,Carrier route delay,Open
FUL003721,O034754,C000501,4930,2024-11-27,carrier_delay,High,Carrier route delay,Open
FUL003722,O034755,C001226,12101,2024-11-27,carrier_delay,High,Carrier route delay,Open
FUL003723,O034778,C001414,1735,2024-11-27,carrier_delay,High,Carrier route delay,Open
FUL003724,O034785,C001185,2403,2024-11-27,carrier_delay,High,Carrier route delay,Open
FUL003725,O034794,C000581,10071,2024-11-27,carrier_delay,High,Carrier route delay,Open
FUL003726,O034804,C000248,5054,2024-11-28,carrier_delay,High,Carrier route delay,Open
FUL003727,O034816,C000300,9597,2024-11-28,carrier_delay,High,Carrier route delay,Open
FUL003728,O034819,C000696,5640,2024-11-28,carrier_delay,High,Carrier route delay,Open
FUL003729,O034821,C000273,2303,2024-11-28,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL003730,O034834,C000600,7268,2024-11-28,carrier_delay,High,Carrier route delay,Open
FUL003731,O034835,C001176,11767,2024-11-28,carrier_delay,High,Carrier route delay,Open
FUL003732,O034839,C000699,6725,2024-11-28,carrier_delay,High,Carrier route delay,Open
FUL003733,O034844,C001309,11341,2024-11-28,carrier_delay,High,Carrier route delay,Open
FUL003734,O034879,C001781,3696,2024-11-29,carrier_delay,High,Carrier route delay,Open
FUL003735,O034880,C001294,140,2024-11-29,carrier_delay,High,Carrier route delay,Open
FUL003736,O034881,C001012,6573,2024-11-29,carrier_delay,High,Carrier route delay,Open
FUL003737,O000349,C000750,9103,2023-07-14,carrier_delay,High,Carrier route delay,Open
FUL003738,O003490,C000563,6448,2023-08-28,carrier_delay,High,Carrier route delay,Open
FUL003739,O034905,C001965,3807,2024-11-29,carrier_delay,High,Carrier route delay,Open
FUL003740,O034909,C001769,3558,2024-11-29,carrier_delay,High,Carrier route delay,Open
FUL003741,O034927,C000822,3272,2024-11-29,carrier_delay,High,Carrier route delay,Open
FUL003742,O034934,C000961,3993,2024-11-29,carrier_delay,High,Carrier route delay,Open
FUL003743,O034935,C000594,12064,2024-11-29,carrier_delay,High,Carrier route delay,Open
FUL003744,O034965,C000911,4901,2024-11-30,carrier_delay,High,Carrier route delay,Open
FUL003745,O034968,C000759,11784,2024-11-30,carrier_delay,High,Carrier route delay,Open
FUL003746,O034969,C000217,5875,2024-11-30,carrier_delay,High,Carrier route delay,Open
FUL003747,O034977,C001616,1243,2024-11-30,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL003748,O034980,C000257,7460,2024-11-30,carrier_delay,High,Carrier route delay,Open
FUL003749,O034983,C000791,4595,2024-11-30,carrier_delay,High,Carrier route delay,Open
FUL003750,O034990,C001107,12382,2024-11-30,carrier_delay,High,Carrier route delay,Open
FUL003751,O034993,C000766,1106,2024-11-30,carrier_delay,High,Carrier route delay,Open
FUL003752,O000350,C000290,10672,2023-07-14,carrier_delay,High,Carrier route delay,Open
FUL003753,O035004,C001523,2121,2024-11-30,carrier_delay,High,Carrier route delay,Open
FUL003754,O003501,C001149,956,2023-08-29,carrier_delay,High,Carrier route delay,Open
FUL003755,O035029,C000815,6529,2024-12-01,carrier_delay,High,Carrier route delay,Open
FUL003756,O035035,C000884,6472,2024-12-01,carrier_delay,High,Carrier route delay,Open
FUL003757,O035036,C001538,9402,2024-12-01,carrier_delay,High,Carrier route delay,Open
FUL003758,O003504,C000365,3529,2023-08-29,carrier_delay,High,Carrier route delay,Open
FUL003759,O035044,C001890,10323,2024-12-01,carrier_delay,High,Carrier route delay,Open
FUL003760,O035048,C001472,7738,2024-12-01,carrier_delay,High,Carrier route delay,Open
FUL003761,O035049,C000792,12347,2024-12-01,carrier_delay,High,Carrier route delay,Open
FUL003762,O003505,C000795,9819,2023-08-29,carrier_delay,High,Carrier route delay,Open
FUL003763,O035050,C000520,6514,2024-12-01,carrier_delay,High,Carrier route delay,Open
FUL003764,O035054,C001108,7143,2024-12-01,carrier_delay,High,Carrier route delay,Open
FUL003765,O035055,C001634,9972,2024-12-01,carrier_delay,High,Carrier route delay,Open
FUL003766,O035069,C000607,9702,2024-12-01,carrier_delay,High,Carrier route delay,Open
FUL003767,O035080,C001824,9949,2024-12-02,carrier_delay,High,Carrier route delay,Open
FUL003768,O035082,C001410,8038,2024-12-02,carrier_delay,High,Carrier route delay,Open
FUL003769,O035089,C001094,2578,2024-12-02,carrier_delay,High,Carrier route delay,Open
FUL003770,O035090,C000533,4943,2024-12-02,carrier_delay,High,Carrier route delay,Open
FUL003771,O035096,C001346,5797,2024-12-02,carrier_delay,High,Carrier route delay,Open
FUL003772,O035097,C001800,6585,2024-12-02,carrier_delay,High,Carrier route delay,Open
FUL003773,O035104,C001860,1745,2024-12-02,carrier_delay,High,Carrier route delay,Open
FUL003774,O035110,C001803,3890,2024-12-02,carrier_delay,High,Carrier route delay,Open
FUL003775,O035114,C000730,11777,2024-12-02,carrier_delay,High,Carrier route delay,Open
FUL003776,O035115,C000259,2389,2024-12-02,carrier_delay,High,Carrier route delay,Open
FUL003777,O035139,C000271,6213,2024-12-02,carrier_delay,High,Carrier route delay,Open
FUL003778,O035144,C000402,8917,2024-12-03,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL003779,O035154,C001449,11387,2024-12-03,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL003780,O035159,C001227,1812,2024-12-03,carrier_delay,High,Carrier route delay,Open
FUL003781,O035162,C000811,9325,2024-12-03,carrier_delay,High,Carrier route delay,Open
FUL003782,O035163,C000670,9946,2024-12-03,carrier_delay,High,Carrier route delay,Open
FUL003783,O035165,C001163,9554,2024-12-03,carrier_delay,High,Carrier route delay,Open
FUL003784,O035170,C001254,846,2024-12-03,carrier_delay,High,Carrier route delay,Open
FUL003785,O035179,C001253,4875,2024-12-03,carrier_delay,High,Carrier route delay,Open
FUL003786,O035184,C001160,5775,2024-12-03,carrier_delay,High,Carrier route delay,Open
FUL003787,O035185,C001589,5052,2024-12-03,carrier_delay,High,Carrier route delay,Open
FUL003788,O035214,C000729,388,2024-12-04,carrier_delay,High,Carrier route delay,Open
FUL003789,O035235,C000748,11109,2024-12-04,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL003790,O035237,C001310,8889,2024-12-04,carrier_delay,High,Carrier route delay,Open
FUL003791,O035238,C000945,396,2024-12-04,carrier_delay,High,Carrier route delay,Open
FUL003792,O035262,C000273,2303,2024-12-04,carrier_delay,High,Carrier route delay,Open
FUL003793,O003529,C001768,2586,2023-08-29,carrier_delay,High,Carrier route delay,Open
FUL003794,O035316,C000065,11888,2024-12-05,carrier_delay,High,Carrier route delay,Open
FUL003795,O035322,C000829,5301,2024-12-05,carrier_delay,High,Carrier route delay,Open
FUL003796,O035330,C000969,4164,2024-12-05,carrier_delay,High,Carrier route delay,Open
FUL003797,O035332,C000151,4491,2024-12-05,carrier_delay,High,Carrier route delay,Open
FUL003798,O035335,C001103,10687,2024-12-05,carrier_delay,High,Carrier route delay,Open
FUL003799,O035336,C001989,6930,2024-12-05,carrier_delay,High,Carrier route delay,Open
FUL003800,O035341,C000872,4654,2024-12-05,carrier_delay,High,Carrier route delay,Open
FUL003801,O035351,C001806,5417,2024-12-06,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL003802,O035352,C001848,8915,2024-12-06,carrier_delay,High,Carrier route delay,Open
FUL003803,O035355,C000060,5053,2024-12-06,carrier_delay,High,Carrier route delay,Open
FUL003804,O035361,C001296,11039,2024-12-06,carrier_delay,High,Carrier route delay,Open
FUL003805,O035365,C001486,3291,2024-12-06,carrier_delay,High,Carrier route delay,Open
FUL003806,O035369,C000044,749,2024-12-06,carrier_delay,High,Carrier route delay,Open
FUL003807,O035375,C001680,2210,2024-12-06,carrier_delay,High,Carrier route delay,Open
FUL003808,O035376,C001741,11950,2024-12-06,carrier_delay,High,Carrier route delay,Open
FUL003809,O035402,C000768,483,2024-12-06,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL003810,O035403,C000949,408,2024-12-06,carrier_delay,High,Carrier route delay,Open
FUL003811,O035404,C000913,3280,2024-12-06,carrier_delay,High,Carrier route delay,Open
FUL003812,O035407,C001826,4477,2024-12-06,carrier_delay,High,Carrier route delay,Open
FUL003813,O035415,C000023,1443,2024-12-06,carrier_delay,High,Carrier route delay,Open
FUL003814,O003542,C000436,5264,2023-08-29,carrier_delay,High,Carrier route delay,Open
FUL003815,O035424,C001079,4190,2024-12-07,carrier_delay,High,Carrier route delay,Open
FUL003816,O003544,C000001,791,2023-08-29,carrier_delay,High,Carrier route delay,Open
FUL003817,O035469,C001384,1393,2024-12-07,carrier_delay,High,Carrier route delay,Open
FUL003818,O035484,C001968,8091,2024-12-07,carrier_delay,High,Carrier route delay,Open
FUL003819,O035487,C000362,1937,2024-12-08,carrier_delay,High,Carrier route delay,Open
FUL003820,O035488,C001658,4657,2024-12-08,carrier_delay,High,Carrier route delay,Open
FUL003821,O035489,C000702,5071,2024-12-08,carrier_delay,High,Carrier route delay,Open
FUL003822,O035500,C001324,11897,2024-12-08,carrier_delay,High,Carrier route delay,Open
FUL003823,O035510,C000507,12107,2024-12-08,carrier_delay,High,Carrier route delay,Open
FUL003824,O035537,C000552,8869,2024-12-08,carrier_delay,High,Carrier route delay,Open
FUL003825,O035540,C000201,5028,2024-12-08,carrier_delay,High,Carrier route delay,Open
FUL003826,O035552,C001888,11631,2024-12-08,carrier_delay,High,Carrier route delay,Open
FUL003827,O035559,C000565,7,2024-12-09,carrier_delay,High,Carrier route delay,Open
FUL003828,O035560,C000472,9692,2024-12-09,carrier_delay,High,Carrier route delay,Open
FUL003829,O035565,C000069,1577,2024-12-09,carrier_delay,High,Carrier route delay,Open
FUL003830,O035573,C000233,221,2024-12-09,carrier_delay,High,Carrier route delay,Open
FUL003831,O035574,C001867,4846,2024-12-09,carrier_delay,High,Carrier route delay,Open
FUL003832,O035579,C001959,4417,2024-12-09,carrier_delay,High,Carrier route delay,Open
FUL003833,O035598,C001774,2174,2024-12-09,carrier_delay,High,Carrier route delay,Open
FUL003834,O035599,C000253,4460,2024-12-09,carrier_delay,High,Carrier route delay,Open
FUL003835,O035600,C000487,4013,2024-12-09,carrier_delay,High,Carrier route delay,Open
FUL003836,O035613,C000360,6623,2024-12-09,carrier_delay,High,Carrier route delay,Open
FUL003837,O035620,C000603,10493,2024-12-09,carrier_delay,High,Carrier route delay,Open
FUL003838,O035623,C000153,5371,2024-12-09,carrier_delay,High,Carrier route delay,Open
FUL003839,O035628,C001655,8211,2024-12-10,carrier_delay,High,Carrier route delay,Open
FUL003840,O035640,C001091,4422,2024-12-10,carrier_delay,High,Carrier route delay,Open
FUL003841,O035654,C000537,731,2024-12-10,carrier_delay,High,Carrier route delay,Open
FUL003842,O035663,C000070,10744,2024-12-10,carrier_delay,High,Carrier route delay,Open
FUL003843,O035664,C001548,8193,2024-12-10,carrier_delay,High,Carrier route delay,Open
FUL003844,O035665,C000818,9690,2024-12-10,carrier_delay,High,Carrier route delay,Open
FUL003845,O035669,C001719,2211,2024-12-10,carrier_delay,High,Carrier route delay,Open
FUL003846,O035670,C001997,8684,2024-12-10,carrier_delay,High,Carrier route delay,Open
FUL003847,O035674,C000544,1853,2024-12-10,carrier_delay,High,Carrier route delay,Open
FUL003848,O035678,C000472,9692,2024-12-10,carrier_delay,High,Carrier route delay,Open
FUL003849,O035687,C000982,3763,2024-12-10,carrier_delay,High,Carrier route delay,Open
FUL003850,O035689,C001880,787,2024-12-10,carrier_delay,High,Carrier route delay,Open
FUL003851,O035724,C000692,972,2024-12-11,carrier_delay,High,Carrier route delay,Open
FUL003852,O035726,C000299,7060,2024-12-11,carrier_delay,High,Carrier route delay,Open
FUL003853,O035727,C001694,6187,2024-12-11,carrier_delay,High,Carrier route delay,Open
FUL003854,O035738,C000248,5054,2024-12-11,carrier_delay,High,Carrier route delay,Open
FUL003855,O035740,C001879,11954,2024-12-11,carrier_delay,High,Carrier route delay,Open
FUL003856,O035746,C000538,1804,2024-12-11,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL003857,O035752,C001679,9309,2024-12-11,carrier_delay,High,Carrier route delay,Open
FUL003858,O035753,C000910,2669,2024-12-11,carrier_delay,High,Carrier route delay,Open
FUL003859,O035754,C000808,5907,2024-12-11,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL003860,O035755,C001616,1243,2024-12-11,carrier_delay,High,Carrier route delay,Open
FUL003861,O035765,C001706,5104,2024-12-12,carrier_delay,High,Carrier route delay,Open
FUL003862,O035774,C000166,8820,2024-12-12,carrier_delay,High,Carrier route delay,Open
FUL003863,O035782,C001577,1828,2024-12-12,carrier_delay,High,Carrier route delay,Open
FUL003864,O035785,C000413,6836,2024-12-12,carrier_delay,High,Carrier route delay,Open
FUL003865,O035787,C001473,10039,2024-12-12,carrier_delay,High,Carrier route delay,Open
FUL003866,O035790,C000015,10351,2024-12-12,carrier_delay,High,Carrier route delay,Open
FUL003867,O035798,C001753,7824,2024-12-12,carrier_delay,High,Carrier route delay,Open
FUL003868,O000358,C001865,2979,2023-07-14,carrier_delay,High,Carrier route delay,Open
FUL003869,O035800,C000726,5965,2024-12-12,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL003870,O035837,C000772,40,2024-12-13,carrier_delay,High,Carrier route delay,Open
FUL003871,O035844,C000054,9494,2024-12-13,carrier_delay,High,Carrier route delay,Open
FUL003872,O035850,C000752,1627,2024-12-13,carrier_delay,High,Carrier route delay,Open
FUL003873,O035856,C000288,5519,2024-12-13,carrier_delay,High,Carrier route delay,Open
FUL003874,O035857,C001169,1843,2024-12-13,carrier_delay,High,Carrier route delay,Open
FUL003875,O035858,C000263,6137,2024-12-13,carrier_delay,High,Carrier route delay,Open
FUL003876,O003586,C001191,2256,2023-08-30,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL003877,O035860,C000307,3781,2024-12-13,carrier_delay,High,Carrier route delay,Open
FUL003878,O035861,C000607,9702,2024-12-13,carrier_delay,High,Carrier route delay,Open
FUL003879,O035862,C001698,8554,2024-12-13,carrier_delay,High,Carrier route delay,Open
FUL003880,O035870,C001153,5564,2024-12-13,carrier_delay,High,Carrier route delay,Open
FUL003881,O035875,C001410,8038,2024-12-13,carrier_delay,High,Carrier route delay,Open
FUL003882,O035884,C001830,342,2024-12-13,carrier_delay,High,Carrier route delay,Open
FUL003883,O035889,C000053,9883,2024-12-13,carrier_delay,High,Carrier route delay,Open
FUL003884,O035895,C000736,3365,2024-12-13,carrier_delay,High,Carrier route delay,Open
FUL003885,O035905,C001927,7687,2024-12-14,carrier_delay,High,Carrier route delay,Open
FUL003886,O035909,C000145,437,2024-12-14,carrier_delay,High,Carrier route delay,Open
FUL003887,O035915,C001126,5594,2024-12-14,carrier_delay,High,Carrier route delay,Open
FUL003888,O035919,C001410,8038,2024-12-14,carrier_delay,High,Carrier route delay,Open
FUL003889,O035920,C000696,5640,2024-12-14,carrier_delay,High,Carrier route delay,Open
FUL003890,O035931,C000836,11133,2024-12-14,carrier_delay,High,Carrier route delay,Open
FUL003891,O035942,C000171,58,2024-12-14,carrier_delay,High,Carrier route delay,Open
