order_line_id,source_order_item_id,order_id,source_order_id,customer_id,source_customer_id,product_card_id,product_name,product_category_id,category_name,department_id,department_name,quantity,product_price,item_total,sales,discount,discount_rate,profit,profit_ratio,product_status,product_image
OL003054,3054,O001231,1231,C000856,987,1004,Field & Stream Sportsman 16 Gun Fire Safe,45,Fishing,7,Fan Shop,1,399.98,399.98,399.98,0.00,0.0000,151.99,0.3800,0,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe
OL016069,16069,O006418,6418,C001130,5671,1004,Field & Stream Sportsman 16 Gun Fire Safe,45,Fishing,7,Fan Shop,1,399.98,399.98,399.98,0.00,0.0000,145.19,0.3600,0,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe
OL005710,5710,O002277,2277,C001230,11862,957,Diamondback Women's Serene Classic Comfort Bi,43,Camping & Hiking,7,Fan Shop,1,299.98,299.98,299.98,0.00,0.0000,143.99,0.4800,0,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014
OL008600,8600,O003464,3464,C000661,12019,1004,Field & Stream Sportsman 16 Gun Fire Safe,45,Fishing,7,Fan Shop,1,399.98,399.98,399.98,0.00,0.0000,179.99,0.4500,0,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe
OL008166,8166,O003279,3279,C000525,142,957,Diamondback Women's Serene Classic Comfort Bi,43,Camping & Hiking,7,Fan Shop,1,299.98,296.98,299.98,3.00,0.0100,-193.04,-0.6500,0,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014
OL021712,21712,O008696,8696,C001084,1532,1004,Field & Stream Sportsman 16 Gun Fire Safe,45,Fishing,7,Fan Shop,1,399.98,395.98,399.98,4.00,0.0100,29.70,0.0800,0,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe
OL016409,16409,O006563,6563,C000609,11516,957,Diamondback Women's Serene Classic Comfort Bi,43,Camping & Hiking,7,Fan Shop,1,299.98,293.98,299.98,6.00,0.0200,79.37,0.2700,0,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014
OL024794,24794,O009925,9925,C000246,2773,502,Nike Men's Dri-FIT Victory Golf Polo,24,Women's Apparel,5,Golf,4,50.00,176.00,200.00,24.00,0.1200,-13.20,-0.0800,0,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo
OL065104,65104,O026015,26015,C000304,5321,502,Nike Men's Dri-FIT Victory Golf Polo,24,Women's Apparel,5,Golf,4,50.00,194.00,200.00,6.00,0.0300,15.13,0.0800,0,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo
OL124428,124428,O049776,49776,C000215,5015,502,Nike Men's Dri-FIT Victory Golf Polo,24,Women's Apparel,5,Golf,4,50.00,186.00,200.00,14.00,0.0700,85.56,0.4600,0,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo
OL104234,104234,O041755,41755,C000047,5691,804,Glove It Women's Imperial Golf Glove,36,Golf Balls,6,Outdoors,4,19.99,75.56,79.96,4.40,0.0600,3.25,0.0400,0,http://images.acmesports.sports/Glove+It+Women%27s+Imperial+Golf+Glove
OL088313,88313,O035355,35355,C000060,5053,502,Nike Men's Dri-FIT Victory Golf Polo,24,Women's Apparel,5,Golf,4,50.00,186.00,200.00,14.00,0.0700,58.22,0.3100,0,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo
OL099985,99985,O040067,40067,C000229,2860,977,ENO Atlas Hammock Straps,44,Hunting & Shooting,7,Fan Shop,4,29.99,99.57,119.96,20.39,0.1700,11.25,0.1100,0,http://images.acmesports.sports/ENO+Atlas+Hammock+Straps
OL088602,88602,O035469,35469,C001384,1393,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,4,59.99,223.16,239.96,16.80,0.0700,66.95,0.3000,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL107624,107624,O043083,43083,C000405,3816,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,5,59.99,269.96,299.95,30.00,0.1000,91.24,0.3400,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL163626,163626,O065466,65466,C000045,10777,24,Elevation Training Mask 2.0,2,Soccer,2,Fitness,5,79.99,347.96,399.95,51.99,0.1300,111.35,0.3200,0,http://images.acmesports.sports/Elevation+Training+Mask+2.0
OL034778,34778,O013889,13889,C001289,6179,235,Under Armour Hustle Storm Medium Duffle Bag,11,Fitness Accessories,3,Footwear,5,34.99,152.21,174.95,22.74,0.1300,51.75,0.3400,0,http://images.acmesports.sports/Under+Armour+Hustle+Storm+Medium+Duffle+Bag
OL109510,109510,O043848,43848,C000788,3020,191,Nike Men's Free 5.0+ Running Shoe,9,Cardio Equipment,3,Footwear,5,99.99,399.96,499.95,99.99,0.2000,135.19,0.3400,0,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe
OL157607,157607,O063034,63034,C000003,8766,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,5,59.99,299.95,299.95,0.00,0.0000,143.98,0.4800,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL109508,109508,O043848,43848,C000788,3020,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,5,59.99,251.96,299.95,47.99,0.1600,-44.09,-0.1800,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL109511,109511,O043848,43848,C000788,3020,502,Nike Men's Dri-FIT Victory Golf Polo,24,Women's Apparel,5,Golf,5,50.00,242.50,250.00,7.50,0.0300,-18.19,-0.0800,0,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo
OL105823,105823,O042380,42380,C001634,9972,627,Under Armour Girls' Toddler Spine Surge Runni,29,Shop By Sport,5,Golf,5,39.99,179.96,199.95,20.00,0.1000,62.98,0.3500,0,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe
OL034780,34780,O013889,13889,C001289,6179,502,Nike Men's Dri-FIT Victory Golf Polo,24,Women's Apparel,5,Golf,5,50.00,200.00,250.00,50.00,0.2000,70.00,0.3500,0,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo
OL163689,163689,O065491,65491,C001136,9632,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,5,59.99,263.96,299.95,35.99,0.1200,85.79,0.3300,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL165424,165424,O066176,66176,C000109,4812,502,Nike Men's Dri-FIT Victory Golf Polo,24,Women's Apparel,5,Golf,5,50.00,247.50,250.00,2.50,0.0100,113.85,0.4600,0,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo
OL035965,35965,O014369,14369,C000085,6341,572,TYR Boys' Team Digi Jammer,26,Girls' Apparel,5,Golf,5,39.99,165.96,199.95,33.99,0.1700,-12.45,-0.0800,0,http://images.acmesports.sports/TYR+Boys%27+Team+Digi+Jammer
OL156981,156981,O062788,62788,C001177,599,502,Nike Men's Dri-FIT Victory Golf Polo,24,Women's Apparel,5,Golf,5,50.00,205.00,250.00,45.00,0.1800,41.00,0.2000,0,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo
OL147085,147085,O058761,58761,C000199,12406,191,Nike Men's Free 5.0+ Running Shoe,9,Cardio Equipment,3,Footwear,5,99.99,479.95,499.95,20.00,0.0400,172.78,0.3600,0,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe
OL016231,16231,O006482,6482,C000206,2229,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,5,59.99,299.95,299.95,0.00,0.0000,-11.40,-0.0400,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL147086,147086,O058761,58761,C000199,12406,502,Nike Men's Dri-FIT Victory Golf Polo,24,Women's Apparel,5,Golf,5,50.00,210.00,250.00,40.00,0.1600,96.60,0.4600,0,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo
OL014740,14740,O005925,5925,C000455,10211,502,Nike Men's Dri-FIT Victory Golf Polo,24,Women's Apparel,5,Golf,5,50.00,200.00,250.00,50.00,0.2000,98.00,0.4900,0,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo
OL130642,130642,O052285,52285,C000398,1379,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,5,59.99,299.95,299.95,0.00,0.0000,97.48,0.3300,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL022839,22839,O009150,9150,C001327,6730,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,5,59.99,272.95,299.95,27.00,0.0900,-696.03,-2.5500,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL130643,130643,O052285,52285,C000398,1379,502,Nike Men's Dri-FIT Victory Golf Polo,24,Women's Apparel,5,Golf,5,50.00,225.00,250.00,25.00,0.1000,36.68,0.1600,0,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo
OL001701,1701,O000694,694,C000215,5015,502,Nike Men's Dri-FIT Victory Golf Polo,24,Women's Apparel,5,Golf,5,50.00,225.00,250.00,25.00,0.1000,-618.75,-2.7500,0,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo
OL009632,9632,O003871,3871,C000053,9883,627,Under Armour Girls' Toddler Spine Surge Runni,29,Shop By Sport,5,Golf,5,39.99,173.96,199.95,25.99,0.1300,-269.63,-1.5500,0,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe
OL003778,3778,O001512,1512,C001570,11560,924,Glove It Urban Brick Golf Towel,41,Trade-In,6,Outdoors,5,15.99,63.96,79.95,15.99,0.2000,10.23,0.1600,0,http://images.acmesports.sports/Glove+It+Urban+Brick+Golf+Towel
OL130644,130644,O052285,52285,C000398,1379,977,ENO Atlas Hammock Straps,44,Hunting & Shooting,7,Fan Shop,5,29.99,145.45,149.95,4.50,0.0300,-170.91,-1.1800,0,http://images.acmesports.sports/ENO+Atlas+Hammock+Straps
OL012807,12807,O005126,5126,C000755,2833,276,Under Armour Women's Ignite Slide,13,Electronics,3,Footwear,5,31.99,151.95,159.95,8.00,0.0500,41.03,0.2700,0,http://images.acmesports.sports/Under+Armour+Women%27s+Ignite+Slide
OL125466,125466,O050197,50197,C000951,11127,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,5,59.99,296.95,299.95,3.00,0.0100,127.69,0.4300,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL051647,51647,O020668,20668,C001852,8550,627,Under Armour Girls' Toddler Spine Surge Runni,29,Shop By Sport,5,Golf,5,39.99,197.95,199.95,2.00,0.0100,55.43,0.2800,0,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe
OL051646,51646,O020668,20668,C001852,8550,502,Nike Men's Dri-FIT Victory Golf Polo,24,Women's Apparel,5,Golf,5,50.00,217.50,250.00,32.50,0.1300,60.90,0.2800,0,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo
OL069046,69046,O027583,27583,C000407,4770,627,Under Armour Girls' Toddler Spine Surge Runni,29,Shop By Sport,5,Golf,5,39.99,165.96,199.95,33.99,0.1700,18.75,0.1100,0,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe
OL125467,125467,O050197,50197,C000951,11127,835,Bridgestone e6 Straight Distance NFL Carolina,37,Electronics,6,Outdoors,5,31.99,134.36,159.95,25.59,0.1600,4.03,0.0300,0,http://images.acmesports.sports/Bridgestone+e6+Straight+Distance+NFL+Carolina+Panthers+Golf...
OL078183,78183,O031281,31281,C000818,9690,502,Nike Men's Dri-FIT Victory Golf Polo,24,Women's Apparel,5,Golf,5,50.00,240.00,250.00,10.00,0.0400,15.12,0.0600,0,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo
OL112091,112091,O044876,44876,C000304,5321,627,Under Armour Girls' Toddler Spine Surge Runni,29,Shop By Sport,5,Golf,5,39.99,159.96,199.95,39.99,0.2000,-122.69,-0.7700,0,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe
OL057499,57499,O022976,22976,C000288,5519,821,Titleist Pro V1 High Numbers Personalized Gol,37,Electronics,6,Outdoors,5,51.99,257.35,259.95,2.60,0.0100,93.42,0.3600,0,http://images.acmesports.sports/Titleist+Pro+V1+High+Numbers+Personalized+Golf+Balls
OL112088,112088,O044876,44876,C000304,5321,905,Team Golf Texas Longhorns Putter Grip,40,Accessories,6,Outdoors,5,24.99,123.70,124.95,1.25,0.0100,40.20,0.3300,0,http://images.acmesports.sports/Team+Golf+Texas+Longhorns+Putter+Grip
OL121222,121222,O048469,48469,C001091,4422,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,5,59.99,245.96,299.95,53.99,0.1800,24.60,0.1000,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL121220,121220,O048469,48469,C001091,4422,502,Nike Men's Dri-FIT Victory Golf Polo,24,Women's Apparel,5,Golf,5,50.00,242.50,250.00,7.50,0.0300,-60.63,-0.2500,0,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo
OL090494,90494,O036242,36242,C000264,10610,191,Nike Men's Free 5.0+ Running Shoe,9,Cardio Equipment,3,Footwear,5,99.99,414.96,499.95,84.99,0.1700,145.24,0.3500,0,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe
OL090497,90497,O036242,36242,C000264,10610,893,Team Golf Pittsburgh Steelers Putter Grip,40,Accessories,6,Outdoors,5,24.99,124.95,124.95,0.00,0.0000,0.00,0.0000,0,http://images.acmesports.sports/Team+Golf+Pittsburgh+Steelers+Putter+Grip
OL116240,116240,O046493,46493,C001896,947,172,Nike Women's Tempo Shorts,9,Cardio Equipment,3,Footwear,1,30.00,27.30,30.00,2.70,0.0900,13.10,0.4800,0,http://images.acmesports.sports/Nike+Women%27s+Tempo+Shorts
OL116244,116244,O046493,46493,C001896,947,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,122.84,129.99,7.15,0.0600,34.40,0.2800,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL116242,116242,O046493,46493,C001896,947,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,120.89,129.99,9.10,0.0700,35.06,0.2900,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL104344,104344,O041797,41797,C000509,6092,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,106.59,129.99,23.40,0.1800,37.31,0.3500,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL105838,105838,O042391,42391,C000985,9260,957,Diamondback Women's Serene Classic Comfort Bi,43,Camping & Hiking,7,Fan Shop,1,299.98,224.99,299.98,75.00,0.2500,92.24,0.4100,0,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014
OL041084,41084,O016451,16451,C000063,7631,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,128.69,129.99,1.30,0.0100,46.71,0.3600,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL026597,26597,O010619,10619,C000246,2773,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,127.39,129.99,2.60,0.0200,24.20,0.1900,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL160297,160297,O064112,64112,C000319,3983,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,120.89,129.99,9.10,0.0700,25.51,0.2100,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL033872,33872,O013514,13514,C001278,5943,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,103.99,129.99,26.00,0.2000,32.55,0.3100,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL160296,160296,O064112,64112,C000319,3983,502,Nike Men's Dri-FIT Victory Golf Polo,24,Women's Apparel,5,Golf,1,50.00,50.00,50.00,0.00,0.0000,8.35,0.1700,0,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo
OL026596,26596,O010619,10619,C000246,2773,627,Under Armour Girls' Toddler Spine Surge Runni,29,Shop By Sport,5,Golf,1,39.99,37.99,39.99,2.00,0.0500,17.86,0.4700,0,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe
OL026594,26594,O010619,10619,C000246,2773,957,Diamondback Women's Serene Classic Comfort Bi,43,Camping & Hiking,7,Fan Shop,1,299.98,299.98,299.98,0.00,0.0000,15.00,0.0500,0,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014
OL164621,164621,O065873,65873,C000092,7962,982,insta-bed Neverflat Air Mattress,44,Hunting & Shooting,7,Fan Shop,1,149.99,143.99,149.99,6.00,0.0400,25.63,0.1800,0,http://images.acmesports.sports/insta-bed+Neverflat+Air+Mattress
OL041081,41081,O016451,16451,C000063,7631,1004,Field & Stream Sportsman 16 Gun Fire Safe,45,Fishing,7,Fan Shop,1,399.98,377.98,399.98,22.00,0.0600,118.31,0.3100,0,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe
OL041085,41085,O016451,16451,C000063,7631,957,Diamondback Women's Serene Classic Comfort Bi,43,Camping & Hiking,7,Fan Shop,1,299.98,224.99,299.98,75.00,0.2500,-45.00,-0.2000,0,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014
OL106727,106727,O042761,42761,C001119,6023,282,Under Armour Women's Ignite PIP VI Slide,13,Electronics,3,Footwear,1,31.99,27.83,31.99,4.16,0.1300,-6.96,-0.2500,0,http://images.acmesports.sports/Under+Armour+Women%27s+Ignite+PIP+VI+Slide
OL167575,167575,O067035,67035,C001949,3147,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,126.09,129.99,3.90,0.0300,14.25,0.1100,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL106726,106726,O042761,42761,C001119,6023,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,118.29,129.99,11.70,0.0900,42.94,0.3600,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL027759,27759,O011097,11097,C001193,10766,957,Diamondback Women's Serene Classic Comfort Bi,43,Camping & Hiking,7,Fan Shop,1,299.98,299.98,299.98,0.00,0.0000,108.89,0.3600,0,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014
OL009978,9978,O004018,4018,C000373,2205,957,Diamondback Women's Serene Classic Comfort Bi,43,Camping & Hiking,7,Fan Shop,1,299.98,284.98,299.98,15.00,0.0500,-57.00,-0.2000,0,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014
OL009979,9979,O004018,4018,C000373,2205,1004,Field & Stream Sportsman 16 Gun Fire Safe,45,Fishing,7,Fan Shop,1,399.98,359.98,399.98,40.00,0.1000,129.59,0.3600,0,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe
OL013678,13678,O005482,5482,C000092,7962,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,109.19,129.99,20.80,0.1600,17.80,0.1600,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL013681,13681,O005482,5482,C000092,7962,1004,Field & Stream Sportsman 16 Gun Fire Safe,45,Fishing,7,Fan Shop,1,399.98,347.98,399.98,52.00,0.1300,100.91,0.2900,0,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe
OL129891,129891,O051986,51986,C001490,6785,191,Nike Men's Free 5.0+ Running Shoe,9,Cardio Equipment,3,Footwear,1,99.99,98.99,99.99,1.00,0.0100,25.74,0.2600,0,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe
OL001052,1052,O000423,423,C001136,9632,957,Diamondback Women's Serene Classic Comfort Bi,43,Camping & Hiking,7,Fan Shop,1,299.98,245.98,299.98,54.00,0.1800,113.15,0.4600,0,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014
OL073258,73258,O029284,29284,C000053,9883,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,1,59.99,56.99,59.99,3.00,0.0500,21.66,0.3800,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL067174,67174,O026814,26814,C000085,6341,502,Nike Men's Dri-FIT Victory Golf Polo,24,Women's Apparel,5,Golf,1,50.00,49.00,50.00,1.00,0.0200,16.66,0.3400,0,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo
OL107423,107423,O043003,43003,C000356,12329,627,Under Armour Girls' Toddler Spine Surge Runni,29,Shop By Sport,5,Golf,1,39.99,33.99,39.99,6.00,0.1500,9.18,0.2700,0,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe
OL073257,73257,O029284,29284,C000053,9883,957,Diamondback Women's Serene Classic Comfort Bi,43,Camping & Hiking,7,Fan Shop,1,299.98,251.98,299.98,48.00,0.1600,55.44,0.2200,0,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014
OL053992,53992,O021593,21593,C000074,11048,957,Diamondback Women's Serene Classic Comfort Bi,43,Camping & Hiking,7,Fan Shop,1,299.98,272.98,299.98,27.00,0.0900,-47.77,-0.1800,0,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014
OL059897,59897,O023929,23929,C001570,11560,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,109.19,129.99,20.80,0.1600,-93.90,-0.8600,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL059898,59898,O023929,23929,C001570,11560,1004,Field & Stream Sportsman 16 Gun Fire Safe,45,Fishing,7,Fan Shop,1,399.98,379.98,399.98,20.00,0.0500,167.19,0.4400,0,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe
OL059896,59896,O023929,23929,C001570,11560,1004,Field & Stream Sportsman 16 Gun Fire Safe,45,Fishing,7,Fan Shop,1,399.98,377.98,399.98,22.00,0.0600,68.04,0.1800,0,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe
OL083366,83366,O033376,33376,C000526,2451,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,123.49,129.99,6.50,0.0500,-3.58,-0.0300,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL091835,91835,O036800,36800,C000385,2708,403,Nike Men's CJ Elite 2 TD Football Cleat,18,Men's Footwear,4,Apparel,1,129.99,116.99,129.99,13.00,0.1000,35.10,0.3000,0,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat
OL083362,83362,O033376,33376,C000526,2451,924,Glove It Urban Brick Golf Towel,41,Trade-In,6,Outdoors,1,15.99,14.55,15.99,1.44,0.0900,6.11,0.4200,0,http://images.acmesports.sports/Glove+It+Urban+Brick+Golf+Towel
OL116241,116241,O046493,46493,C001896,947,191,Nike Men's Free 5.0+ Running Shoe,9,Cardio Equipment,3,Footwear,2,99.99,167.98,199.98,32.00,0.1600,50.39,0.3000,0,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe
OL105839,105839,O042391,42391,C000985,9260,502,Nike Men's Dri-FIT Victory Golf Polo,24,Women's Apparel,5,Golf,2,50.00,82.00,100.00,18.00,0.1800,23.78,0.2900,0,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo
OL103791,103791,O041580,41580,C001549,5722,365,Perfect Fitness Perfect Rip Deck,17,Cleats,4,Apparel,2,59.99,100.78,119.98,19.20,0.1600,-67.22,-0.6700,0,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck
OL171264,171264,O068490,68490,C001891,7369,191,Nike Men's Free 5.0+ Running Shoe,9,Cardio Equipment,3,Footwear,2,99.99,173.98,199.98,26.00,0.1300,19.66,0.1100,0,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe
